sample start (ns), sample end (ns), package-0 (J), core (J), dram (J), amdgpu-pci-0300#power1_average (W), integrated amdgpu-pci-0300#power1_average (J),
1704477417033186692, 1704477417133551756, 0.750853, 0.394286, 0.125366, 8.000000, 0.800000, 
1704477417133551756, 1704477417232784802, 0.655760, 0.309142, 0.119018, 7.000000, 0.700000, 
1704477417232784802, 1704477417333158216, 0.597410, 0.247192, 0.114380, 7.000000, 0.700000, 
1704477417333158216, 1704477417433530673, 0.643492, 0.288817, 0.117798, 7.000000, 0.700000, 
1704477417433530673, 1704477417532767256, 0.639098, 0.292236, 0.119445, 8.000000, 0.800000, 
1704477417532767256, 1704477417633146800, 0.621580, 0.271972, 0.104919, 7.000000, 0.700000, 
1704477417633146800, 1704477417733577022, 0.559020, 0.204223, 0.107910, 7.000000, 0.700000, 
1704477417733577022, 1704477417832931100, 0.540343, 0.194030, 0.104675, 7.000000, 0.700000, 
1704477417832931100, 1704477417933220730, 0.689329, 0.342346, 0.122742, 8.000000, 0.800000, 
1704477417933220730, 1704477418033606740, 0.658201, 0.301085, 0.110290, 7.000000, 0.700000, 
1704477418033606740, 1704477418132920104, 0.697569, 0.355529, 0.121948, 7.000000, 0.700000, 
1704477418132920104, 1704477418233261243, 0.652159, 0.297057, 0.114196, 7.000000, 0.700000, 
1704477418233261243, 1704477418333558131, 0.617064, 0.262573, 0.116089, 7.000000, 0.700000, 
1704477418333558131, 1704477418432796059, 0.598815, 0.253356, 0.116271, 7.000000, 0.700000, 
1704477418432796059, 1704477418533147395, 0.723875, 0.373412, 0.125855, 8.000000, 0.800000, 
1704477418533147395, 1704477418633466805, 0.580931, 0.225342, 0.111511, 7.000000, 0.700000, 
1704477418633466805, 1704477418732796256, 1.365353, 1.022092, 0.135436, 8.000000, 0.800000, 
1704477418732796256, 1704477418833004069, 0.759519, 0.406798, 0.117187, 7.000000, 0.700000, 
1704477418833004069, 1704477418933357739, 0.749144, 0.395812, 0.112366, 7.000000, 0.700000, 
1704477418933357739, 1704477419033630557, 0.908201, 0.555968, 0.122375, 7.000000, 0.700000, 
1704477419033630557, 1704477419133038219, 1.947932, 1.594600, 0.132873, 7.000000, 0.700000, 
1704477419133038219, 1704477419233294833, 0.658384, 0.307861, 0.115845, 6.000000, 0.600000, 
1704477419233294833, 1704477419333550108, 0.694334, 0.338744, 0.116760, 7.000000, 0.700000, 
1704477419333550108, 1704477419432725845, 0.638915, 0.293395, 0.117309, 7.000000, 0.700000, 
1704477419432725845, 1704477419533069955, 0.568846, 0.217163, 0.108764, 7.000000, 0.700000, 
1704477419533069955, 1704477419633346421, 1.335995, 1.000180, 0.136658, 6.000000, 0.600000, 
1704477419633346421, 1704477419733642854, 2.865532, 2.499139, 0.161559, 7.000000, 0.700000, 
1704477419733642854, 1704477419832944177, 1.790462, 1.433041, 0.138306, 8.000000, 0.800000, 
1704477419832944177, 1704477419933264403, 1.386349, 1.031431, 0.136169, 9.000000, 0.900000, 
1704477419933264403, 1704477420033623119, 0.581786, 0.227233, 0.110107, 7.000000, 0.700000, 
1704477420033623119, 1704477420133022961, 0.593260, 0.246948, 0.105957, 7.000000, 0.700000, 
1704477420133022961, 1704477420233318302, 0.610594, 0.260985, 0.110778, 7.000000, 0.700000, 
1704477420233318302, 1704477420333700537, 0.554686, 0.200317, 0.110168, 6.000000, 0.600000, 
1704477420333700537, 1704477420433031602, 0.577025, 0.230468, 0.111877, 6.000000, 0.600000, 
1704477420433031602, 1704477420533455628, 0.545958, 0.192077, 0.106873, 6.000000, 0.600000, 
1704477420533455628, 1704477420632763447, 0.590392, 0.243835, 0.108886, 6.000000, 0.600000, 
1704477420632763447, 1704477420733165439, 0.554808, 0.207275, 0.104004, 6.000000, 0.600000, 
1704477420733165439, 1704477420833530564, 0.616209, 0.260192, 0.112548, 7.000000, 0.700000, 
1704477420833530564, 1704477420932857190, 0.587645, 0.239868, 0.108398, 6.000000, 0.600000, 
1704477420932857190, 1704477421033275707, 0.542357, 0.194030, 0.106323, 6.000000, 0.600000, 
1704477421033275707, 1704477421133641087, 0.601012, 0.247070, 0.113037, 6.000000, 0.600000, 
1704477421133641087, 1704477421233011962, 0.552061, 0.205871, 0.107849, 6.000000, 0.600000, 
1704477421233011962, 1704477421333402834, 0.546203, 0.191833, 0.107422, 6.000000, 0.600000, 
1704477421333402834, 1704477421432687572, 0.549620, 0.203918, 0.108398, 7.000000, 0.700000, 
1704477421432687572, 1704477421532991030, 0.562620, 0.212951, 0.108398, 6.000000, 0.600000, 
1704477421532991030, 1704477421633382279, 0.602660, 0.252563, 0.109619, 6.000000, 0.600000, 
1704477421633382279, 1704477421732655768, 0.545165, 0.193969, 0.105346, 6.000000, 0.600000, 
1704477421732655768, 1704477421833073710, 0.546446, 0.197082, 0.106018, 6.000000, 0.600000, 
1704477421833073710, 1704477421933400160, 0.562865, 0.213256, 0.112427, 6.000000, 0.600000, 
1704477421933400160, 1704477422032726246, 0.564634, 0.213440, 0.107299, 7.000000, 0.700000, 
1704477422032726246, 1704477422133137662, 0.590697, 0.240966, 0.107422, 6.000000, 0.600000, 
1704477422133137662, 1704477422233538025, 0.554381, 0.200378, 0.109863, 6.000000, 0.600000, 
1704477422233538025, 1704477422332779615, 0.541930, 0.195495, 0.106994, 6.000000, 0.600000, 
1704477422332779615, 1704477422433111362, 0.571410, 0.221618, 0.108886, 6.000000, 0.600000, 
1704477422433111362, 1704477422533437713, 0.554258, 0.204894, 0.110962, 6.000000, 0.600000, 
1704477422533437713, 1704477422632694535, 0.576110, 0.224609, 0.106750, 7.000000, 0.700000, 
1704477422632694535, 1704477422733045406, 0.563719, 0.213623, 0.105530, 6.000000, 0.600000, 
1704477422733045406, 1704477422833403546, 0.554869, 0.205505, 0.109558, 6.000000, 0.600000, 
1704477422833403546, 1704477422932700344, 0.551024, 0.200011, 0.105529, 6.000000, 0.600000, 
1704477422932700344, 1704477423033046094, 0.541930, 0.193298, 0.106689, 6.000000, 0.600000, 
1704477423033046094, 1704477423133455657, 0.590269, 0.235839, 0.112183, 7.000000, 0.700000, 
1704477423133455657, 1704477423232721506, 0.551146, 0.204346, 0.106567, 7.000000, 0.700000, 
1704477423232721506, 1704477423333105854, 0.556823, 0.208251, 0.108276, 7.000000, 0.700000, 
1704477423333105854, 1704477423433415015, 0.555357, 0.205505, 0.109130, 6.000000, 0.600000, 
1704477423433415015, 1704477423532726022, 0.541137, 0.189880, 0.104737, 6.000000, 0.600000, 
1704477423532726022, 1704477423633069014, 0.565306, 0.216857, 0.108703, 6.000000, 0.600000, 
1704477423633069014, 1704477423733414870, 0.553831, 0.203735, 0.109375, 6.000000, 0.600000, 
1704477423733414870, 1704477423833719988, 0.570006, 0.215759, 0.108459, 7.000000, 0.700000, 
1704477423833719988, 1704477423933137820, 0.559752, 0.214232, 0.108581, 6.000000, 0.600000, 
1704477423933137820, 1704477424033691293, 0.561278, 0.207092, 0.109070, 6.000000, 0.600000, 
1704477424033691293, 1704477424133095760, 0.630308, 0.283081, 0.106689, 6.000000, 0.600000, 
1704477424133095760, 1704477424233441223, 0.561767, 0.212890, 0.109497, 6.000000, 0.600000, 
1704477424233441223, 1704477424332772545, 0.552244, 0.199584, 0.104430, 6.000000, 0.600000, 
1704477424332772545, 1704477424433140112, 0.557738, 0.208679, 0.109253, 7.000000, 0.700000, 
1704477424433140112, 1704477424533557125, 0.576598, 0.227599, 0.111328, 6.000000, 0.600000, 
1704477424533557125, 1704477424632746941, 0.573485, 0.222229, 0.105652, 6.000000, 0.600000, 
1704477424632746941, 1704477424733090866, 0.559263, 0.209655, 0.104980, 6.000000, 0.600000, 
1704477424733090866, 1704477424833462028, 0.560424, 0.210876, 0.110351, 6.000000, 0.600000, 
1704477424833462028, 1704477424932737304, 0.557127, 0.206054, 0.105346, 6.000000, 0.600000, 
1704477424932737304, 1704477425033106907, 0.571959, 0.223327, 0.109131, 7.000000, 0.700000, 
1704477425033106907, 1704477425133431076, 0.591673, 0.241760, 0.111023, 6.000000, 0.600000, 
1704477425133431076, 1704477425232685731, 0.547179, 0.195800, 0.104308, 6.000000, 0.600000, 
1704477425232685731, 1704477425333045277, 0.542784, 0.193664, 0.106934, 6.000000, 0.600000, 
1704477425333045277, 1704477425433390718, 0.583495, 0.234863, 0.112426, 6.000000, 0.600000, 
1704477425433390718, 1704477425532671013, 0.552489, 0.200622, 0.107422, 6.000000, 0.600000, 
1704477425532671013, 1704477425633037795, 0.584532, 0.235290, 0.110229, 7.000000, 0.700000, 
1704477425633037795, 1704477425733311542, 0.553710, 0.204101, 0.106994, 6.000000, 0.600000, 
1704477425733311542, 1704477425833654572, 0.557188, 0.203612, 0.108032, 6.000000, 0.600000, 
1704477425833654572, 1704477425932973041, 0.550170, 0.204101, 0.105896, 6.000000, 0.600000, 
1704477425932973041, 1704477426033268477, 0.554808, 0.205322, 0.108276, 7.000000, 0.700000, 
1704477426033268477, 1704477426133567537, 0.585386, 0.231262, 0.109131, 6.000000, 0.600000, 
1704477426133567537, 1704477426232818876, 0.555419, 0.209350, 0.107238, 7.000000, 0.700000, 
1704477426232818876, 1704477426333229478, 0.545836, 0.196349, 0.106445, 6.000000, 0.600000, 
1704477426333229478, 1704477426433597732, 0.562437, 0.208313, 0.108521, 6.000000, 0.600000, 
1704477426433597732, 1704477426532932159, 0.553588, 0.209350, 0.105773, 6.000000, 0.600000, 
1704477426532932159, 1704477426633293484, 0.676573, 0.325011, 0.105102, 6.000000, 0.600000, 
1704477426633293484, 1704477426733539821, 0.568297, 0.219787, 0.111633, 6.000000, 0.600000, 
1704477426733539821, 1704477426832752702, 0.573668, 0.222290, 0.109375, 7.000000, 0.700000, 
1704477426832752702, 1704477426933132156, 0.550596, 0.200500, 0.106872, 6.000000, 0.600000, 
1704477426933132156, 1704477427037513662, 0.961180, 0.620726, 0.159668, 6.000000, 0.600000, 
1704477427037513662, 1704477427133600078, 4.571887, 4.197438, 0.224975, 7.000000, 0.700000, 
1704477427133600078, 1704477427232814877, 1.015012, 0.647581, 0.102722, 6.000000, 0.600000, 
1704477427232814877, 1704477427333196140, 0.563964, 0.214294, 0.108825, 6.000000, 0.600000, 
1704477427333196140, 1704477427433572825, 0.550658, 0.201171, 0.110413, 7.000000, 0.700000, 
1704477427433572825, 1704477427532971307, 0.546263, 0.194946, 0.105895, 6.000000, 0.600000, 
1704477427532971307, 1704477427633377370, 0.576353, 0.227722, 0.109863, 6.000000, 0.600000, 
1704477427633377370, 1704477427733598484, 0.808653, 0.473998, 0.132874, 6.000000, 0.600000, 
1704477427733598484, 1704477427833094755, 3.210197, 2.828178, 0.190368, 6.000000, 0.600000, 
1704477427833094755, 1704477427933349896, 0.799009, 0.446166, 0.107482, 6.000000, 0.600000, 
1704477427933349896, 1704477428033667859, 0.592467, 0.238220, 0.118103, 7.000000, 0.700000, 
1704477428033667859, 1704477428133091351, 0.590636, 0.245116, 0.107300, 6.000000, 0.600000, 
1704477428133091351, 1704477428233362875, 0.557005, 0.207580, 0.108215, 6.000000, 0.600000, 
1704477428233362875, 1704477428332653518, 0.554442, 0.202881, 0.106262, 6.000000, 0.600000, 
1704477428332653518, 1704477428433521260, 0.970029, 0.640379, 0.146972, 6.000000, 0.600000, 
1704477428433521260, 1704477428533239926, 3.000725, 2.620965, 0.177490, 6.000000, 0.600000, 
1704477428533239926, 1704477428633552525, 0.783018, 0.428527, 0.109680, 7.000000, 0.700000, 
1704477428633552525, 1704477428732811835, 0.548827, 0.197326, 0.106750, 6.000000, 0.600000, 
1704477428732811835, 1704477428833214000, 0.555662, 0.205932, 0.106750, 6.000000, 0.600000, 
1704477428833214000, 1704477428933596608, 0.554747, 0.205749, 0.111084, 6.000000, 0.600000, 
1704477428933596608, 1704477429032793615, 0.569213, 0.218139, 0.111877, 6.000000, 0.600000, 
1704477429032793615, 1704477429133349535, 0.582640, 0.233276, 0.108154, 6.000000, 0.600000, 
1704477429133349535, 1704477429233712270, 0.560179, 0.206176, 0.109436, 7.000000, 0.700000, 
1704477429233712270, 1704477429333103410, 0.551024, 0.205383, 0.109741, 6.000000, 0.600000, 
1704477429333103410, 1704477429433420283, 0.546507, 0.197448, 0.106750, 6.000000, 0.600000, 
1704477429433420283, 1704477429533734669, 0.546447, 0.192260, 0.106750, 6.000000, 0.600000, 
1704477429533734669, 1704477429633001561, 0.563292, 0.217102, 0.108398, 6.000000, 0.600000, 
1704477429633001561, 1704477429733414801, 0.542845, 0.194152, 0.106750, 6.000000, 0.600000, 
1704477429733414801, 1704477429832683147, 0.555724, 0.204406, 0.107483, 7.000000, 0.700000, 
1704477429832683147, 1704477429933100924, 0.560179, 0.210632, 0.110107, 6.000000, 0.600000, 
1704477429933100924, 1704477430033466977, 0.543517, 0.193969, 0.104309, 6.000000, 0.600000, 
1704477430033466977, 1704477430132727197, 0.576231, 0.226135, 0.107971, 6.000000, 0.600000, 
1704477430132727197, 1704477430233035384, 0.554320, 0.204040, 0.109619, 6.000000, 0.600000, 
1704477430233035384, 1704477430333409488, 0.549132, 0.201110, 0.106994, 6.000000, 0.600000, 
1704477430333409488, 1704477430433736898, 0.566344, 0.210876, 0.110168, 7.000000, 0.700000, 
1704477430433736898, 1704477430533108545, 0.580626, 0.235412, 0.111084, 6.000000, 0.600000, 
1704477430533108545, 1704477430633402704, 1.238095, 0.886900, 0.132568, 7.000000, 0.700000, 
1704477430633402704, 1704477430733720607, 0.606993, 0.249755, 0.108276, 6.000000, 0.600000, 
1704477430733720607, 1704477430833106070, 0.673033, 0.328307, 0.110412, 6.000000, 0.600000, 
1704477430833106070, 1704477430933432658, 0.619749, 0.268859, 0.107178, 6.000000, 0.600000, 
1704477430933432658, 1704477431032679834, 0.551451, 0.205505, 0.109741, 7.000000, 0.700000, 
1704477431032679834, 1704477431133061228, 0.593077, 0.237671, 0.107727, 6.000000, 0.600000, 
1704477431133061228, 1704477431233483552, 0.551207, 0.202025, 0.108398, 6.000000, 0.600000, 
1704477431233483552, 1704477431332676491, 0.538024, 0.191406, 0.106872, 6.000000, 0.600000, 
1704477431332676491, 1704477431433090562, 0.549559, 0.195129, 0.103698, 6.000000, 0.600000, 
1704477431433090562, 1704477431533448977, 0.554930, 0.205566, 0.110413, 6.000000, 0.600000, 
1704477431533448977, 1704477431632707737, 0.632750, 0.281127, 0.109252, 7.000000, 0.700000, 
1704477431632707737, 1704477431733070799, 0.535582, 0.186035, 0.106934, 6.000000, 0.600000, 
1704477431733070799, 1704477431833540049, 0.554869, 0.205749, 0.109252, 6.000000, 0.600000, 
1704477431833540049, 1704477431932864001, 0.558471, 0.207885, 0.108032, 6.000000, 0.600000, 
1704477431932864001, 1704477432033268516, 0.543272, 0.193420, 0.105103, 6.000000, 0.600000, 
1704477432033268516, 1704477432133623497, 0.586486, 0.237121, 0.110595, 6.000000, 0.600000, 
1704477432133623497, 1704477432233037733, 0.560179, 0.210143, 0.110901, 7.000000, 0.700000, 
1704477432233037733, 1704477432333377067, 0.550230, 0.200439, 0.106017, 7.000000, 0.700000, 
1704477432333377067, 1704477432433700889, 0.550475, 0.200622, 0.109497, 6.000000, 0.600000, 
1704477432433700889, 1704477432533060160, 0.547301, 0.196899, 0.105530, 6.000000, 0.600000, 
1704477432533060160, 1704477432633354909, 0.572630, 0.223083, 0.109619, 6.000000, 0.600000, 
1704477432633354909, 1704477432733651651, 0.554747, 0.205993, 0.110290, 6.000000, 0.600000, 
1704477432733651651, 1704477432833066883, 0.567992, 0.216797, 0.105835, 7.000000, 0.700000, 
1704477432833066883, 1704477432933410189, 0.548644, 0.200072, 0.105407, 6.000000, 0.600000, 
1704477432933410189, 1704477433032689958, 0.551207, 0.205749, 0.109558, 6.000000, 0.600000, 
1704477433032689958, 1704477433133101318, 0.580015, 0.225098, 0.105346, 6.000000, 0.600000, 
1704477433133101318, 1704477433233530420, 0.553649, 0.205260, 0.108215, 6.000000, 0.600000, 
1704477433233530420, 1704477433332775993, 0.554015, 0.207458, 0.109253, 7.000000, 0.700000, 
1704477433332775993, 1704477433433116542, 0.618284, 0.264282, 0.112671, 7.000000, 0.700000, 
1704477433433116542, 1704477433533438611, 0.588683, 0.239196, 0.107360, 6.000000, 0.600000, 
1704477433533438611, 1704477433632709196, 0.568235, 0.221191, 0.108215, 6.000000, 0.600000, 
1704477433632709196, 1704477433733116485, 0.548461, 0.194762, 0.103699, 6.000000, 0.600000, 
1704477433733116485, 1704477433833538648, 0.549010, 0.201294, 0.107177, 6.000000, 0.600000, 
1704477433833538648, 1704477433932767138, 0.557066, 0.208923, 0.108337, 6.000000, 0.600000, 
1704477433932767138, 1704477434033053701, 0.566527, 0.212951, 0.108826, 8.000000, 0.800000, 
1704477434033053701, 1704477434133479139, 0.579588, 0.231322, 0.109069, 7.000000, 0.700000, 
1704477434133479139, 1704477434232687657, 0.540221, 0.194214, 0.105591, 7.000000, 0.700000, 
1704477434232687657, 1704477434333077587, 0.551268, 0.195739, 0.107238, 6.000000, 0.600000, 
1704477434333077587, 1704477434433398644, 0.556151, 0.206420, 0.108276, 6.000000, 0.600000, 
1704477434433398644, 1704477434533765474, 0.544066, 0.195923, 0.106628, 6.000000, 0.600000, 
1704477434533765474, 1704477434633088145, 0.583068, 0.231383, 0.108216, 7.000000, 0.700000, 
1704477434633088145, 1704477434733425528, 0.554258, 0.204895, 0.107299, 6.000000, 0.600000, 
1704477434733425528, 1704477434832667634, 0.550780, 0.204101, 0.106689, 6.000000, 0.600000, 
1704477434832667634, 1704477434932994089, 0.557921, 0.204589, 0.107239, 6.000000, 0.600000, 
1704477434932994089, 1704477435033386654, 0.550658, 0.201538, 0.110046, 6.000000, 0.600000, 
1704477435033386654, 1704477435133698684, 0.564147, 0.216735, 0.104980, 6.000000, 0.600000, 
1704477435133698684, 1704477435233085313, 0.565489, 0.212829, 0.111389, 7.000000, 0.700000, 
1704477435233085313, 1704477435333450276, 0.550047, 0.200866, 0.108459, 6.000000, 0.600000, 
1704477435333450276, 1704477435432708866, 0.536254, 0.192261, 0.102966, 6.000000, 0.600000, 
1704477435432708866, 1704477435533080391, 0.567808, 0.211730, 0.109070, 6.000000, 0.600000, 
1704477435533080391, 1704477435633448534, 0.569335, 0.220397, 0.109802, 6.000000, 0.600000, 
1704477435633448534, 1704477435732724562, 0.536070, 0.191345, 0.106078, 6.000000, 0.600000, 
1704477435732724562, 1704477435833219195, 0.564391, 0.210083, 0.109070, 7.000000, 0.700000, 
1704477435833219195, 1704477435933579277, 0.556151, 0.206481, 0.108154, 6.000000, 0.600000, 
1704477435933579277, 1704477436032817026, 0.548765, 0.203369, 0.106994, 6.000000, 0.600000, 
1704477436032817026, 1704477436133148332, 0.577575, 0.222961, 0.107483, 6.000000, 0.600000, 
1704477436133148332, 1704477436233541639, 0.546324, 0.196471, 0.104309, 6.000000, 0.600000, 
1704477436233541639, 1704477436332771336, 0.543334, 0.196838, 0.108459, 6.000000, 0.600000, 
1704477436332771336, 1704477436433087342, 0.563353, 0.209655, 0.108948, 7.000000, 0.700000, 
1704477436433087342, 1704477436533442787, 0.543577, 0.193420, 0.104003, 6.000000, 0.600000, 
1704477436533442787, 1704477436633731231, 0.602050, 0.252990, 0.112732, 6.000000, 0.600000, 
1704477436633731231, 1704477436733057874, 0.548216, 0.196716, 0.104370, 6.000000, 0.600000, 
1704477436733057874, 1704477436833386294, 0.553709, 0.203430, 0.102416, 6.000000, 0.600000, 
1704477436833386294, 1704477436932663989, 0.556457, 0.211181, 0.108460, 6.000000, 0.600000, 
1704477436932663989, 1704477437033151229, 0.571653, 0.217162, 0.109557, 7.000000, 0.700000, 
